promotion_id,job_title,stage,stage_role,resource_id,resource_name,difficulty,resource_type,skill_tag,score,rank,rationale
法务专员_助理_promotion1,法务专员/助理,1,法务助理,法务专员_助理_11,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
法务专员_助理_promotion1,法务专员/助理,2,法务专员,法务专员_助理_3,经济法,进阶,视频课程,经济法,0.55,1,难度进阶适配阶段2；匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,2,法务专员,法务专员_助理_9,法律英语,进阶,视频课程,法律英语,0.55,2,难度进阶适配阶段2；匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,2,法务专员,法务专员_助理_4,刑法总论,进阶,视频课程,刑法,0.43,3,难度进阶适配阶段2
法务专员_助理_promotion1,法务专员/助理,2,法务专员,法务专员_助理_1,民法总论,入门,视频课程,民法,0.27,4,匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,2,法务专员,法务专员_助理_10,Office办公软件应用,入门,视频课程,Office办公,0.27,5,匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,3,法务经理 / 法务总监,法务专员_助理_3,经济法,进阶,视频课程,经济法,0.55,1,难度进阶适配阶段3；匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,3,法务经理 / 法务总监,法务专员_助理_9,法律英语,进阶,视频课程,法律英语,0.55,2,难度进阶适配阶段3；匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,3,法务经理 / 法务总监,法务专员_助理_4,刑法总论,进阶,视频课程,刑法,0.43,3,难度进阶适配阶段3
法务专员_助理_promotion1,法务专员/助理,3,法务经理 / 法务总监,法务专员_助理_5,法律检索方法与资源,入门,文档教程,法律检索,0.38,4,匹配路线关键词法律
法务专员_助理_promotion1,法务专员/助理,3,法务经理 / 法务总监,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.52,5,通用面试资源；贴合晋级路径「经理」；匹配路线能力「法务」
法务专员_助理_promotion1,法务专员/助理,3,法务经理 / 法务总监,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.44,6,通用面试资源；匹配路线能力「法务」；通用求职面试基础
知识产权_专利代理_promotion1,知识产权/专利代理,1,专利流程助理,知识产权_专利代理_1,民法总论,入门,视频课程,民法,0.51,1,难度入门适配阶段1
知识产权_专利代理_promotion1,知识产权/专利代理,1,专利流程助理,知识产权_专利代理_10,Office办公软件应用,入门,视频课程,Office办公,0.51,2,难度入门适配阶段1
知识产权_专利代理_promotion1,知识产权/专利代理,1,专利流程助理,知识产权_专利代理_11,沟通技巧,入门,视频课程,沟通技巧,0.51,3,难度入门适配阶段1
知识产权_专利代理_promotion1,知识产权/专利代理,1,专利流程助理,知识产权_专利代理_2,民法总论（广外）,入门,视频课程,民法,0.51,4,难度入门适配阶段1
知识产权_专利代理_promotion1,知识产权/专利代理,1,专利流程助理,知识产权_专利代理_5,法律检索方法与资源,入门,文档教程,法律检索,0.43,5,难度入门适配阶段1
知识产权_专利代理_promotion1,知识产权/专利代理,2,专利代理师,知识产权_专利代理_3,经济法,进阶,视频课程,经济法,0.43,1,难度进阶适配阶段2
知识产权_专利代理_promotion1,知识产权/专利代理,2,专利代理师,知识产权_专利代理_4,刑法总论,进阶,视频课程,刑法,0.43,2,难度进阶适配阶段2
知识产权_专利代理_promotion1,知识产权/专利代理,2,专利代理师,知识产权_专利代理_9,法律英语,进阶,视频课程,法律英语,0.43,3,难度进阶适配阶段2
知识产权_专利代理_promotion1,知识产权/专利代理,2,专利代理师,知识产权_专利代理_1,民法总论,入门,视频课程,民法,0.15,4,同 JobTitle 岗位资源池
知识产权_专利代理_promotion1,知识产权/专利代理,2,专利代理师,知识产权_专利代理_10,Office办公软件应用,入门,视频课程,Office办公,0.15,5,同 JobTitle 岗位资源池
知识产权_专利代理_promotion1,知识产权/专利代理,3,高级专利代理人 / IP部门负责人,知识产权_专利代理_3,经济法,进阶,视频课程,经济法,0.43,1,难度进阶适配阶段3
知识产权_专利代理_promotion1,知识产权/专利代理,3,高级专利代理人 / IP部门负责人,知识产权_专利代理_4,刑法总论,进阶,视频课程,刑法,0.43,2,难度进阶适配阶段3
知识产权_专利代理_promotion1,知识产权/专利代理,3,高级专利代理人 / IP部门负责人,知识产权_专利代理_9,法律英语,进阶,视频课程,法律英语,0.43,3,难度进阶适配阶段3
知识产权_专利代理_promotion1,知识产权/专利代理,3,高级专利代理人 / IP部门负责人,知识产权_专利代理_5,法律检索方法与资源,入门,文档教程,法律检索,0.26,4,同 JobTitle 岗位资源池
知识产权_专利代理_promotion1,知识产权/专利代理,3,高级专利代理人 / IP部门负责人,job_interview2,求职OMG-大学生就业指导与技能开发,入门,视频课程,面试技巧,0.32,5,通用面试资源；通用求职面试基础
知识产权_专利代理_promotion1,知识产权/专利代理,3,高级专利代理人 / IP部门负责人,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
招聘专员_助理_promotion1,招聘专员/助理,1,招聘助理,招聘专员_助理_1,人力资源管理,入门,视频课程,人力资源管理,0.51,1,难度入门适配阶段1
招聘专员_助理_promotion1,招聘专员/助理,1,招聘助理,招聘专员_助理_3,组织行为学,入门,视频课程,组织行为学,0.51,2,难度入门适配阶段1
招聘专员_助理_promotion1,招聘专员/助理,1,招聘助理,招聘专员_助理_4,沟通技巧,入门,视频课程,沟通技巧,0.51,3,难度入门适配阶段1
招聘专员_助理_promotion1,招聘专员/助理,1,招聘助理,招聘专员_助理_5,商务沟通,入门,视频课程,商务沟通,0.51,4,难度入门适配阶段1
招聘专员_助理_promotion1,招聘专员/助理,1,招聘助理,招聘专员_助理_7,Office办公软件应用,入门,视频课程,Office办公,0.51,5,难度入门适配阶段1
招聘专员_助理_promotion1,招聘专员/助理,2,招聘专员,招聘专员_助理_10,统计学,进阶,视频课程,数据分析,0.43,1,难度进阶适配阶段2
招聘专员_助理_promotion1,招聘专员/助理,2,招聘专员,招聘专员_助理_2,人力资源管理（央财）,进阶,视频课程,人力资源管理,0.43,2,难度进阶适配阶段2
招聘专员_助理_promotion1,招聘专员/助理,2,招聘专员,招聘专员_助理_6,劳动法实务,进阶,视频课程,劳动法,0.43,3,难度进阶适配阶段2
招聘专员_助理_promotion1,招聘专员/助理,2,招聘专员,招聘专员_助理_8,SHRM HR资源,进阶,文档教程,HR专业,0.43,4,难度进阶适配阶段2
招聘专员_助理_promotion1,招聘专员/助理,2,招聘专员,招聘专员_助理_9,LinkedIn Recruiter指南,进阶,文档教程,招聘工具,0.43,5,难度进阶适配阶段2
招聘专员_助理_promotion1,招聘专员/助理,3,招聘经理 / HRBP,招聘专员_助理_8,SHRM HR资源,进阶,文档教程,HR专业,0.49,1,难度进阶适配阶段3
招聘专员_助理_promotion1,招聘专员/助理,3,招聘经理 / HRBP,招聘专员_助理_9,LinkedIn Recruiter指南,进阶,文档教程,招聘工具,0.49,2,难度进阶适配阶段3
招聘专员_助理_promotion1,招聘专员/助理,3,招聘经理 / HRBP,招聘专员_助理_10,统计学,进阶,视频课程,数据分析,0.43,3,难度进阶适配阶段3
招聘专员_助理_promotion1,招聘专员/助理,3,招聘经理 / HRBP,招聘专员_助理_2,人力资源管理（央财）,进阶,视频课程,人力资源管理,0.43,4,难度进阶适配阶段3
招聘专员_助理_promotion1,招聘专员/助理,3,招聘经理 / HRBP,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.81,5,通用面试资源；适配岗位「招聘专员/助理」面试场景；贴合晋级路径「经理」
招聘专员_助理_promotion1,招聘专员/助理,3,招聘经理 / HRBP,job_interview5,求职攻略,入门,视频课程,简历撰写,0.48,6,通用面试资源；适配岗位「招聘专员/助理」面试场景
猎头顾问_promotion1,猎头顾问,1,猎头助理,猎头顾问_1,人力资源管理,入门,视频课程,人力资源管理,0.51,1,难度入门适配阶段1
猎头顾问_promotion1,猎头顾问,1,猎头助理,猎头顾问_3,组织行为学,入门,视频课程,组织行为学,0.51,2,难度入门适配阶段1
猎头顾问_promotion1,猎头顾问,1,猎头助理,猎头顾问_4,沟通技巧,入门,视频课程,沟通技巧,0.51,3,难度入门适配阶段1
猎头顾问_promotion1,猎头顾问,1,猎头助理,猎头顾问_5,商务沟通,入门,视频课程,商务沟通,0.51,4,难度入门适配阶段1
猎头顾问_promotion1,猎头顾问,1,猎头助理,猎头顾问_7,Office办公软件应用,入门,视频课程,Office办公,0.51,5,难度入门适配阶段1
猎头顾问_promotion1,猎头顾问,2,猎头顾问,猎头顾问_10,统计学,进阶,视频课程,数据分析,0.43,1,难度进阶适配阶段2
猎头顾问_promotion1,猎头顾问,2,猎头顾问,猎头顾问_2,人力资源管理（央财）,进阶,视频课程,人力资源管理,0.43,2,难度进阶适配阶段2
猎头顾问_promotion1,猎头顾问,2,猎头顾问,猎头顾问_6,劳动法实务,进阶,视频课程,劳动法,0.43,3,难度进阶适配阶段2
猎头顾问_promotion1,猎头顾问,2,猎头顾问,猎头顾问_8,SHRM HR资源,进阶,文档教程,HR专业,0.43,4,难度进阶适配阶段2
猎头顾问_promotion1,猎头顾问,2,猎头顾问,猎头顾问_9,LinkedIn Recruiter指南,进阶,文档教程,招聘工具,0.43,5,难度进阶适配阶段2
猎头顾问_promotion1,猎头顾问,3,猎头总监 / 合伙人,猎头顾问_8,SHRM HR资源,进阶,文档教程,HR专业,0.49,1,难度进阶适配阶段3
猎头顾问_promotion1,猎头顾问,3,猎头总监 / 合伙人,猎头顾问_9,LinkedIn Recruiter指南,进阶,文档教程,招聘工具,0.49,2,难度进阶适配阶段3
猎头顾问_promotion1,猎头顾问,3,猎头总监 / 合伙人,猎头顾问_10,统计学,进阶,视频课程,数据分析,0.43,3,难度进阶适配阶段3
猎头顾问_promotion1,猎头顾问,3,猎头总监 / 合伙人,猎头顾问_2,人力资源管理（央财）,进阶,视频课程,人力资源管理,0.43,4,难度进阶适配阶段3
猎头顾问_promotion1,猎头顾问,3,猎头总监 / 合伙人,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.7,5,通用面试资源；适配岗位「猎头顾问」面试场景；贴合晋级路径「总监」
猎头顾问_promotion1,猎头顾问,3,猎头总监 / 合伙人,job_interview5,求职攻略,入门,视频课程,简历撰写,0.48,6,通用面试资源；适配岗位「猎头顾问」面试场景
培训师_promotion1,培训师,1,培训助理,培训师_1,培训师培训,入门,视频课程,培训技巧,0.51,1,难度入门适配阶段1
培训师_promotion1,培训师,1,培训助理,培训师_3,Office办公软件应用,入门,视频课程,Office办公,0.51,2,难度入门适配阶段1
培训师_promotion1,培训师,1,培训助理,培训师_5,Learning How to Learn,入门,视频课程,课程设计,0.51,3,难度入门适配阶段1
培训师_promotion1,培训师,1,培训助理,培训师_8,心理学概论,入门,视频课程,心理学,0.51,4,难度入门适配阶段1
培训师_promotion1,培训师,1,培训助理,培训师_11,Zoom培训资源,入门,文档教程,在线培训,0.43,5,难度入门适配阶段1
培训师_promotion1,培训师,2,培训师,培训师_10,edX管理学课程,进阶,文档教程,演讲技巧,0.43,1,难度进阶适配阶段2
培训师_promotion1,培训师,2,培训师,培训师_12,Articulate E-Learning,进阶,文档教程,在线课程,0.43,2,难度进阶适配阶段2
培训师_promotion1,培训师,2,培训师,培训师_2,人力资源管理,进阶,视频课程,培训体系,0.43,3,难度进阶适配阶段2
培训师_promotion1,培训师,2,培训师,培训师_4,营销策划,进阶,视频课程,设计制作,0.43,4,难度进阶适配阶段2
培训师_promotion1,培训师,2,培训师,培训师_6,Coursera UX设计基础,进阶,视频课程,培训评估,0.43,5,难度进阶适配阶段2
培训师_promotion1,培训师,3,培训经理 / 学习发展负责人,培训师_10,edX管理学课程,进阶,文档教程,演讲技巧,0.49,1,难度进阶适配阶段3
培训师_promotion1,培训师,3,培训经理 / 学习发展负责人,培训师_12,Articulate E-Learning,进阶,文档教程,在线课程,0.49,2,难度进阶适配阶段3
培训师_promotion1,培训师,3,培训经理 / 学习发展负责人,培训师_7,Coursera教学设计,进阶,文档教程,教学设计,0.49,3,难度进阶适配阶段3
培训师_promotion1,培训师,3,培训经理 / 学习发展负责人,培训师_2,人力资源管理,进阶,视频课程,培训体系,0.43,4,难度进阶适配阶段3
培训师_promotion1,培训师,3,培训经理 / 学习发展负责人,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.81,5,通用面试资源；适配岗位「培训师」面试场景；贴合晋级路径「经理」
培训师_promotion1,培训师,3,培训经理 / 学习发展负责人,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
管培生_储备干部_promotion1,管培生/储备干部,1,管培生,管培生_储备干部_1,管理学原理,入门,视频课程,管理学,0.63,1,难度入门适配阶段1；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,1,管培生,管培生_储备干部_2,人力资源管理,入门,视频课程,人力资源管理,0.63,2,难度入门适配阶段1；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,1,管培生,管培生_储备干部_5,沟通技巧,入门,视频课程,沟通技巧,0.63,3,难度入门适配阶段1；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,1,管培生,管培生_储备干部_6,商务沟通,入门,视频课程,商务沟通,0.63,4,难度入门适配阶段1；匹配路线关键词沟通
管培生_储备干部_promotion1,管培生/储备干部,1,管培生,管培生_储备干部_12,Pro Git第二版（中文版）,入门,文档教程,Git版本控制,0.55,5,难度入门适配阶段1；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,2,储备干部,管培生_储备干部_10,edX管理学课程,进阶,文档教程,管理技能,0.55,1,难度进阶适配阶段2；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,2,储备干部,管培生_储备干部_4,项目管理,进阶,视频课程,项目管理,0.55,2,难度进阶适配阶段2；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,2,储备干部,管培生_储备干部_8,统计学,进阶,视频课程,统计学,0.43,3,难度进阶适配阶段2
管培生_储备干部_promotion1,管培生/储备干部,2,储备干部,管培生_储备干部_9,财务分析与决策,进阶,视频课程,财务分析,0.43,4,难度进阶适配阶段2
管培生_储备干部_promotion1,管培生/储备干部,2,储备干部,管培生_储备干部_1,管理学原理,入门,视频课程,管理学,0.27,5,匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,3,储备经理人 / 部门经理,管培生_储备干部_10,edX管理学课程,进阶,文档教程,管理技能,0.61,1,难度进阶适配阶段3；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,3,储备经理人 / 部门经理,管培生_储备干部_4,项目管理,进阶,视频课程,项目管理,0.55,2,难度进阶适配阶段3；匹配路线关键词管理
管培生_储备干部_promotion1,管培生/储备干部,3,储备经理人 / 部门经理,管培生_储备干部_8,统计学,进阶,视频课程,统计学,0.43,3,难度进阶适配阶段3
管培生_储备干部_promotion1,管培生/储备干部,3,储备经理人 / 部门经理,管培生_储备干部_9,财务分析与决策,进阶,视频课程,财务分析,0.43,4,难度进阶适配阶段3
管培生_储备干部_promotion1,管培生/储备干部,3,储备经理人 / 部门经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.94,5,通用面试资源；适配岗位「管培生/储备干部」面试场景；贴合晋级路径「管理」；匹配路线能力「管理」
管培生_储备干部_promotion1,管培生/储备干部,3,储备经理人 / 部门经理,job_interview5,求职攻略,入门,视频课程,简历撰写,0.6,6,通用面试资源；适配岗位「管培生/储备干部」面试场景；匹配路线能力「管理」
储备干部_promotion1,储备干部,1,管培生/储备干部,储备干部_1,管理学原理,入门,视频课程,管理学,0.51,1,难度入门适配阶段1
储备干部_promotion1,储备干部,1,管培生/储备干部,储备干部_11,Learning How to Learn,入门,视频课程,学习方法,0.51,2,难度入门适配阶段1
储备干部_promotion1,储备干部,1,管培生/储备干部,储备干部_2,人力资源管理,入门,视频课程,人力资源管理,0.51,3,难度入门适配阶段1
储备干部_promotion1,储备干部,1,管培生/储备干部,储备干部_3,市场营销,入门,视频课程,市场营销,0.51,4,难度入门适配阶段1
储备干部_promotion1,储备干部,1,管培生/储备干部,储备干部_5,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
储备干部_promotion1,储备干部,2,储备干部,储备干部_10,edX管理学课程,进阶,文档教程,管理技能,0.43,1,难度进阶适配阶段2
储备干部_promotion1,储备干部,2,储备干部,储备干部_4,项目管理,进阶,视频课程,项目管理,0.43,2,难度进阶适配阶段2
储备干部_promotion1,储备干部,2,储备干部,储备干部_8,统计学,进阶,视频课程,统计学,0.43,3,难度进阶适配阶段2
储备干部_promotion1,储备干部,2,储备干部,储备干部_9,财务分析与决策,进阶,视频课程,财务分析,0.43,4,难度进阶适配阶段2
储备干部_promotion1,储备干部,2,储备干部,储备干部_1,管理学原理,入门,视频课程,管理学,0.15,5,同 JobTitle 岗位资源池
储备干部_promotion1,储备干部,3,储备经理人 / 业务主管,储备干部_10,edX管理学课程,进阶,文档教程,管理技能,0.49,1,难度进阶适配阶段3
储备干部_promotion1,储备干部,3,储备经理人 / 业务主管,储备干部_4,项目管理,进阶,视频课程,项目管理,0.43,2,难度进阶适配阶段3
储备干部_promotion1,储备干部,3,储备经理人 / 业务主管,储备干部_8,统计学,进阶,视频课程,统计学,0.43,3,难度进阶适配阶段3
储备干部_promotion1,储备干部,3,储备经理人 / 业务主管,储备干部_9,财务分析与决策,进阶,视频课程,财务分析,0.43,4,难度进阶适配阶段3
储备干部_promotion1,储备干部,3,储备经理人 / 业务主管,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.82,5,通用面试资源；适配岗位「储备干部」面试场景；贴合晋级路径「主管」
储备干部_promotion1,储备干部,3,储备经理人 / 业务主管,job_interview5,求职攻略,入门,视频课程,简历撰写,0.48,6,通用面试资源；适配岗位「储备干部」面试场景
售后客服_promotion1,售后客服,1,客服专员,售后客服_1,客户服务与管理,入门,视频课程,客户服务,0.51,1,难度入门适配阶段1
售后客服_promotion1,售后客服,1,客服专员,售后客服_10,Learning How to Learn,入门,视频课程,时间管理,0.51,2,难度入门适配阶段1
售后客服_promotion1,售后客服,1,客服专员,售后客服_2,沟通技巧,入门,视频课程,沟通技巧,0.51,3,难度入门适配阶段1
售后客服_promotion1,售后客服,1,客服专员,售后客服_3,商务沟通,入门,视频课程,商务沟通,0.51,4,难度入门适配阶段1
售后客服_promotion1,售后客服,1,客服专员,售后客服_4,心理学概论,入门,视频课程,心理学,0.51,5,难度入门适配阶段1
售后客服_promotion1,售后客服,2,售后客服,售后客服_1,客户服务与管理,入门,视频课程,客户服务,0.15,1,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,2,售后客服,售后客服_10,Learning How to Learn,入门,视频课程,时间管理,0.15,2,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,2,售后客服,售后客服_2,沟通技巧,入门,视频课程,沟通技巧,0.15,3,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,2,售后客服,售后客服_3,商务沟通,入门,视频课程,商务沟通,0.15,4,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,2,售后客服,售后客服_4,心理学概论,入门,视频课程,心理学,0.15,5,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,3,客服主管 / 客户成功经理,售后客服_6,CRM客户关系管理,入门,文档教程,CRM,0.26,1,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,3,客服主管 / 客户成功经理,售后客服_7,Zendesk客服技能指南,入门,文档教程,客服培训,0.26,2,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,3,客服主管 / 客户成功经理,售后客服_8,W3Schools SQL教程,入门,文档教程,SQL基础,0.26,3,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,3,客服主管 / 客户成功经理,售后客服_9,电商客服规范,入门,文档教程,电商客服,0.26,4,同 JobTitle 岗位资源池
售后客服_promotion1,售后客服,3,客服主管 / 客户成功经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,5,通用面试资源；贴合晋级路径「主管」
售后客服_promotion1,售后客服,3,客服主管 / 客户成功经理,job_interview1,大学生职业发展与就业指导,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
网络客服_promotion1,网络客服,1,在线客服专员,网络客服_1,客户服务与管理,入门,视频课程,客户服务,0.51,1,难度入门适配阶段1
网络客服_promotion1,网络客服,1,在线客服专员,网络客服_10,Learning How to Learn,入门,视频课程,时间管理,0.51,2,难度入门适配阶段1
网络客服_promotion1,网络客服,1,在线客服专员,网络客服_2,沟通技巧,入门,视频课程,沟通技巧,0.51,3,难度入门适配阶段1
网络客服_promotion1,网络客服,1,在线客服专员,网络客服_3,商务沟通,入门,视频课程,商务沟通,0.51,4,难度入门适配阶段1
网络客服_promotion1,网络客服,1,在线客服专员,网络客服_4,心理学概论,入门,视频课程,心理学,0.51,5,难度入门适配阶段1
网络客服_promotion1,网络客服,2,网络客服,网络客服_1,客户服务与管理,入门,视频课程,客户服务,0.15,1,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,2,网络客服,网络客服_10,Learning How to Learn,入门,视频课程,时间管理,0.15,2,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,2,网络客服,网络客服_2,沟通技巧,入门,视频课程,沟通技巧,0.15,3,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,2,网络客服,网络客服_3,商务沟通,入门,视频课程,商务沟通,0.15,4,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,2,网络客服,网络客服_4,心理学概论,入门,视频课程,心理学,0.15,5,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,3,在线客服主管 / 客户体验经理,网络客服_6,CRM客户关系管理,入门,文档教程,CRM,0.26,1,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,3,在线客服主管 / 客户体验经理,网络客服_7,Zendesk客服技能指南,入门,文档教程,客服培训,0.26,2,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,3,在线客服主管 / 客户体验经理,网络客服_8,W3Schools SQL教程,入门,文档教程,SQL基础,0.26,3,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,3,在线客服主管 / 客户体验经理,网络客服_9,电商客服规范,入门,文档教程,电商客服,0.26,4,同 JobTitle 岗位资源池
网络客服_promotion1,网络客服,3,在线客服主管 / 客户体验经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,5,通用面试资源；贴合晋级路径「主管」
网络客服_promotion1,网络客服,3,在线客服主管 / 客户体验经理,job_interview1,大学生职业发展与就业指导,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
电话客服_promotion1,电话客服,1,电话客服专员,电话客服_1,客户服务与管理,入门,视频课程,客户服务,0.51,1,难度入门适配阶段1
电话客服_promotion1,电话客服,1,电话客服专员,电话客服_10,Learning How to Learn,入门,视频课程,时间管理,0.51,2,难度入门适配阶段1
电话客服_promotion1,电话客服,1,电话客服专员,电话客服_2,沟通技巧,入门,视频课程,沟通技巧,0.51,3,难度入门适配阶段1
电话客服_promotion1,电话客服,1,电话客服专员,电话客服_3,商务沟通,入门,视频课程,商务沟通,0.51,4,难度入门适配阶段1
电话客服_promotion1,电话客服,1,电话客服专员,电话客服_4,心理学概论,入门,视频课程,心理学,0.51,5,难度入门适配阶段1
电话客服_promotion1,电话客服,2,电话客服,电话客服_1,客户服务与管理,入门,视频课程,客户服务,0.15,1,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,2,电话客服,电话客服_10,Learning How to Learn,入门,视频课程,时间管理,0.15,2,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,2,电话客服,电话客服_2,沟通技巧,入门,视频课程,沟通技巧,0.15,3,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,2,电话客服,电话客服_3,商务沟通,入门,视频课程,商务沟通,0.15,4,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,2,电话客服,电话客服_4,心理学概论,入门,视频课程,心理学,0.15,5,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,3,呼叫中心主管 / 客服运营经理,电话客服_6,CRM客户关系管理,入门,文档教程,CRM,0.26,1,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,3,呼叫中心主管 / 客服运营经理,电话客服_7,Zendesk客服技能指南,入门,文档教程,客服培训,0.26,2,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,3,呼叫中心主管 / 客服运营经理,电话客服_8,W3Schools SQL教程,入门,文档教程,SQL基础,0.26,3,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,3,呼叫中心主管 / 客服运营经理,电话客服_9,电商客服规范,入门,文档教程,电商客服,0.26,4,同 JobTitle 岗位资源池
电话客服_promotion1,电话客服,3,呼叫中心主管 / 客服运营经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.51,5,通用面试资源；贴合晋级路径「主管」
电话客服_promotion1,电话客服,3,呼叫中心主管 / 客服运营经理,job_interview1,大学生职业发展与就业指导,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
统计员_promotion1,统计员,1,统计助理,统计员_1,统计学,入门,视频课程,统计学,0.63,1,难度入门适配阶段1；匹配路线关键词统计
统计员_promotion1,统计员,1,统计助理,统计员_13,沟通技巧,入门,视频课程,沟通技巧,0.63,2,难度入门适配阶段1；匹配路线关键词统计
统计员_promotion1,统计员,1,统计助理,统计员_2,Python语言程序设计,入门,视频课程,Python,0.63,3,难度入门适配阶段1；匹配路线关键词数据
统计员_promotion1,统计员,1,统计助理,统计员_3,Office办公软件应用,入门,视频课程,Office办公,0.63,4,难度入门适配阶段1；匹配路线关键词数据
统计员_promotion1,统计员,1,统计助理,统计员_10,W3Schools SQL教程,入门,文档教程,SQL基础,0.55,5,难度入门适配阶段1；匹配路线关键词数据
统计员_promotion1,统计员,2,统计员,统计员_12,Six Sigma入门,进阶,文档教程,Six Sigma,0.55,1,难度进阶适配阶段2；匹配路线关键词统计
统计员_promotion1,统计员,2,统计员,统计员_4,MySQL数据库设计与应用,进阶,视频课程,MySQL,0.55,2,难度进阶适配阶段2；匹配路线关键词数据
统计员_promotion1,统计员,2,统计员,统计员_5,Pandas入门指南,进阶,文档教程,Pandas,0.55,3,难度进阶适配阶段2；匹配路线关键词数据
统计员_promotion1,统计员,2,统计员,统计员_6,NumPy用户指南,进阶,文档教程,NumPy,0.55,4,难度进阶适配阶段2；匹配路线关键词Python
统计员_promotion1,统计员,2,统计员,统计员_7,Matplotlib教程,进阶,文档教程,数据可视化,0.55,5,难度进阶适配阶段2；匹配路线关键词数据
统计员_promotion1,统计员,3,数据分析主管 / 经营分析经理,统计员_12,Six Sigma入门,进阶,文档教程,Six Sigma,0.61,1,难度进阶适配阶段3；匹配路线关键词统计
统计员_promotion1,统计员,3,数据分析主管 / 经营分析经理,统计员_5,Pandas入门指南,进阶,文档教程,Pandas,0.61,2,难度进阶适配阶段3；匹配路线关键词数据
统计员_promotion1,统计员,3,数据分析主管 / 经营分析经理,统计员_6,NumPy用户指南,进阶,文档教程,NumPy,0.61,3,难度进阶适配阶段3；匹配路线关键词Python
统计员_promotion1,统计员,3,数据分析主管 / 经营分析经理,统计员_7,Matplotlib教程,进阶,文档教程,数据可视化,0.61,4,难度进阶适配阶段3；匹配路线关键词数据
统计员_promotion1,统计员,3,数据分析主管 / 经营分析经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.52,5,通用面试资源；贴合晋级路径「主管」；匹配路线能力「数据」
统计员_promotion1,统计员,3,数据分析主管 / 经营分析经理,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.44,6,通用面试资源；匹配路线能力「数据」；通用求职面试基础
质检员_promotion1,质检员,1,质检员,质检员_1,质量管理,入门,视频课程,质量管理,0.63,1,难度入门适配阶段1；匹配路线关键词质量
